id,value,feed_id,created_at,lat,lon,ele
0F4AB5XN2G821ETTSKQ77Q88D2,102,2324539,2022-09-25 16:16:50 UTC,,,
0F4AB6FY3WKTQWEPV84QNCT6XJ,114,2324539,2022-09-25 16:17:50 UTC,,,
0F4AB72C4YD0T6BKZ2WP0TYKSQ,207,2324539,2022-09-25 16:18:50 UTC,,,
0F4AB7MN53B3KW154A12D70KYP,117,2324539,2022-09-25 16:19:50 UTC,,,
0F4AB86Y5AEXA7R02KFW3XK7BQ,162,2324539,2022-09-25 16:20:50 UTC,,,
0F4AB8S75QSJ16SXTCEJ7X38M2,153,2324539,2022-09-25 16:21:50 UTC,,,
0F4AB9BGA1Z9G47ZRPDEBKKZ0W,165,2324539,2022-09-25 16:22:50 UTC,,,
0F4AB9XYCVJWNEG42QZJD94HEG,192,2324539,2022-09-25 16:23:50 UTC,,,
0F4ABAG7GPTCBC10S9XDRMKJ2K,117,2324539,2022-09-25 16:24:50 UTC,,,
0F4ABB2GBMB59Q3AA0BP84JAWP,93,2324539,2022-09-25 16:25:50 UTC,,,
0F4ABBMSCY1BKH4SWZZ26WHP1Q,165,2324539,2022-09-25 16:26:50 UTC,,,
0F4ABC72D53P9NK44QMK4J83J4,246,2324539,2022-09-25 16:27:50 UTC,,,
0F4ABCSGEG34EX2YSMGQDR2ZC1,105,2324539,2022-09-25 16:28:50 UTC,,,
0F4ABDBSGMWRXSZVTXJMAYS98F,120,2324539,2022-09-25 16:29:50 UTC,,,
0F4ABDY2HJN8KFQG9GJ0BHPSS2,246,2324539,2022-09-25 16:30:50 UTC,,,
0F4ABEGBG6KK00HS5GF6V22X0E,195,2324539,2022-09-25 16:31:50 UTC,,,
0F4ABF2MKBTMTVVJATYFTYT5QP,372,2324539,2022-09-25 16:32:50 UTC,,,
0F4ABFN2ND2S1T1YDD26YC449R,441,2324539,2022-09-25 16:33:50 UTC,,,
0F4ABG7BNXAFWGVJ1H018NEBT8,246,2324539,2022-09-25 16:34:50 UTC,,,
0F4ABGSMPGRXYJMQW3MQMRVAV3,420,2324539,2022-09-25 16:35:50 UTC,,,
0F4ABHBXNZRJHZF13486C68HQX,417,2324539,2022-09-25 16:36:50 UTC,,,
0F4ABHY6QSBGHZ8F2GR9JFZG55,435,2324539,2022-09-25 16:37:50 UTC,,,
0F4ABJGMR3XTFBSMXAECJEQY1Q,546,2324539,2022-09-25 16:38:50 UTC,,,
0F4ABK2XRR7HEK4EN9SPNNXV48,525,2324539,2022-09-25 16:39:50 UTC,,,
0F4ABKN6TRZHV6Z22QHZCE19TR,411,2324539,2022-09-25 16:40:50 UTC,,,
0F4ABM7G0TS8HBGW10TFJRPWKH,474,2324539,2022-09-25 16:41:50 UTC,,,
0F4ABMSRX81X21A04PCCHRPGTZ,498,2324539,2022-09-25 16:42:50 UTC,,,
0F4ABNC6X5DN2BNAHG2F56ZJ81,540,2324539,2022-09-25 16:43:50 UTC,,,
0F4ABNYFZVM4BBDVSVZ7WNYFJQ,549,2324539,2022-09-25 16:44:50 UTC,,,
0F4ABPGS22D964JT5RF5TDZQYW,624,2324539,2022-09-25 16:45:50 UTC,,,
0F4ABQ321C19KZ4TR1Y2P836C8,531,2324539,2022-09-25 16:46:50 UTC,,,
0F4ABQNB34YTQC1QZG62YN0B93,615,2324539,2022-09-25 16:47:50 UTC,,,
0F4ABR7S4MDKDM21E3NW7RC3B1,519,2324539,2022-09-25 16:48:50 UTC,,,
0F4ABRT28H6CVPHWX2FNHP1DHB,516,2324539,2022-09-25 16:49:50 UTC,,,
0F4ABSCB62XM4V9M5DPPK9AZ2C,678,2324539,2022-09-25 16:50:50 UTC,,,
0F4ABSYM621QTCB3ZCF8PS7ME4,540,2324539,2022-09-25 16:51:50 UTC,,,
0F4ABTGXEYCXE9S69F14KXT2T1,795,2324539,2022-09-25 16:52:50 UTC,,,
0F4ABV3BB7VWCGSWYHC1GWB8SH,552,2324539,2022-09-25 16:53:50 UTC,,,
0F4ABVNM99QNKJMJ2AQMZB9292,660,2324539,2022-09-25 16:54:50 UTC,,,
0F4ABW7XABYHZZR9R88C1F5FYN,450,2324539,2022-09-25 16:55:50 UTC,,,
0F4ABWT6BH25SE4YD3ZNYF6PVE,522,2324539,2022-09-25 16:56:50 UTC,,,
0F4ABXCMDTQ84R4ZVVZGNQJV6W,501,2324539,2022-09-25 16:57:50 UTC,,,
0F4ABXYXYZG4D45KW2B1A3VWER,555,2324539,2022-09-25 16:58:50 UTC,,,
0F4ABYH6EN0A27QKFK7M3MCNJX,534,2324539,2022-09-25 16:59:50 UTC,,,
0F4ABZ3FGPPEZPW7Z3H5E5TRWD,615,2324539,2022-09-25 17:00:50 UTC,,,
0F4ABZNRHYSJA41RY25XZ0RJY7,423,2324539,2022-09-25 17:01:50 UTC,,,
0F4AC086KG2DWCS4376MDEA9JG,543,2324539,2022-09-25 17:02:51 UTC,,,
0F4AC0TFK3K4QFFEXQCPFQNC27,495,2324539,2022-09-25 17:03:50 UTC,,,
0F4AC1CRN9S5ZQ7N8718VD2GCV,603,2324539,2022-09-25 17:04:50 UTC,,,
0F4AC1Z1NKCMV3KX284XYSAA2Y,456,2324539,2022-09-25 17:05:50 UTC,,,
0F4AC2HAPKYRSZ6WZPY5EMQ83M,639,2324539,2022-09-25 17:06:50 UTC,,,
0F4AC33RRSGFK5MZNHAPE6GCX0,414,2324539,2022-09-25 17:07:51 UTC,,,
0F4AC3P1SFGJQS98XQAV59C21M,402,2324539,2022-09-25 17:08:50 UTC,,,
0F4AC48ASMN8958G80S36R5E2Z,480,2324539,2022-09-25 17:09:50 UTC,,,
0F4AC4TKVE6RG3M51BTNG71F6Z,327,2324539,2022-09-25 17:10:50 UTC,,,
0F4AC5CWVV8EWJANKMWK0X3HQZ,561,2324539,2022-09-25 17:11:50 UTC,,,
0F4AC5ZAXQXQEND05PP80T85BK,357,2324539,2022-09-25 17:12:51 UTC,,,
0F4AC6HKZE7SWJB7F1E7TWBCPG,384,2324539,2022-09-25 17:13:51 UTC,,,
0F4AC73WZKWJQ5WF6GE0CX8MB0,234,2324539,2022-09-25 17:14:50 UTC,,,
0F4AC7P608ZGQHZDQXA1VDZ771,372,2324539,2022-09-25 17:15:50 UTC,,,
0F4AC88F3PSXXVSP7Z18SZG13C,288,2324539,2022-09-25 17:16:50 UTC,,,
0F4AC8TX3EB4WPJJY0T36GKB44,411,2324539,2022-09-25 17:17:51 UTC,,,
0F4AC9D66A3CY7HHSEZDDXEQPS,417,2324539,2022-09-25 17:18:51 UTC,,,
0F4AC9ZF501Z4H5DF2DQNAM3AT,234,2324539,2022-09-25 17:19:51 UTC,,,
0F4ACAHR8HD8GFWSBEWKW0H5Z5,294,2324539,2022-09-25 17:20:50 UTC,,,
0F4ACB4176F7A4PED16Q48D9TQ,264,2324539,2022-09-25 17:21:50 UTC,,,
0F4ACBPF8G0K1HR80XGXNQKW56,264,2324539,2022-09-25 17:22:51 UTC,,,
0F4ACC8RA51K64A6XJ5BF0CPX2,324,2324539,2022-09-25 17:23:51 UTC,,,
0F4ACCV1AMC678Z7KWPW5M87BR,183,2324539,2022-09-25 17:24:51 UTC,,,
0F4ACDDACGEXAACN3TGHWWVYDG,327,2324539,2022-09-25 17:25:50 UTC,,,
0F4ACDZKCRA50K04TD5Q7BFMEF,405,2324539,2022-09-25 17:26:50 UTC,,,
0F4ACEJ1D9QB4A06930FY7RDM3,237,2324539,2022-09-25 17:27:51 UTC,,,
0F4ACF4AE569G2E93VPHQ97XA7,231,2324539,2022-09-25 17:28:51 UTC,,,
0F4ACFPKFJENDCCWY5AX8ZTRFM,192,2324539,2022-09-25 17:29:51 UTC,,,
0F4ACG8WH5PDZ66SCMZTBC4B8Q,243,2324539,2022-09-25 17:30:51 UTC,,,
0F4ACGV5J720RKT8V1Z1DSPMPE,180,2324539,2022-09-25 17:31:50 UTC,,,
0F4ACHDKJCXRZQ2AXYFAK8ZVDW,180,2324539,2022-09-25 17:32:51 UTC,,,
0F4ACHZWKR3R71B041S2FK2APP,177,2324539,2022-09-25 17:33:51 UTC,,,
0F4ACJJ5P2H63HHZ2WMQ4QXH7W,300,2324539,2022-09-25 17:34:51 UTC,,,
0F4ACK4EP4PECC25QPZJAYS2M6,192,2324539,2022-09-25 17:35:51 UTC,,,
0F4ACKPQQSNVT2MADGCSS75SA5,351,2324539,2022-09-25 17:36:50 UTC,,,
0F4ACM95RH6CZ0899123FD7777,225,2324539,2022-09-25 17:37:51 UTC,,,
0F4ACMVESBKHF8CAP1ZNHHN4AE,246,2324539,2022-09-25 17:38:51 UTC,,,
0F4ACNE6VBYEP6AQMTPY7YQAD0,207,2324539,2022-09-25 17:39:52 UTC,,,
0F4ACP00VJANPSXVTXXK4M271B,177,2324539,2022-09-25 17:40:51 UTC,,,
0F4ACPJ9WPQ533P3H73GDAQJP8,141,2324539,2022-09-25 17:41:51 UTC,,,
0F4ACQ4QXX67NNSXJQJ2XAC1A9,345,2324539,2022-09-25 17:42:51 UTC,,,
0F4ACQQ10W9C9TKVGQAWKD89YX,195,2324539,2022-09-25 17:43:51 UTC,,,
0F4ACR99ZM6K26R55Z32S0RBBJ,177,2324539,2022-09-25 17:44:51 UTC,,,
0F4ACRW20GZJPH3YW9GMJZGZ43,294,2324539,2022-09-25 17:45:52 UTC,,,
0F4ACSEB3XDBPWBD8GDBS08Z7M,210,2324539,2022-09-25 17:46:52 UTC,,,
0F4ACT0A2MK1WNK9GAEXME2H3D,177,2324539,2022-09-25 17:47:51 UTC,,,
0F4ACTJK3PBXG4Z0PCSEPJH1Y1,213,2324539,2022-09-25 17:48:51 UTC,,,
0F4ACV4W4HZPB38NR33GSGKXF3,366,2324539,2022-09-25 17:49:51 UTC,,,
0F4ACVQM7QTRQC3KQ7PT9JXWY9,186,2324539,2022-09-25 17:50:52 UTC,,,
0F4ACW9E8E81AN5YG1J11KDFKQ,156,2324539,2022-09-25 17:51:51 UTC,,,
0F4ACWVW9SR1W9EPA52R9VCAFN,165,2324539,2022-09-25 17:52:51 UTC,,,
0F4ACXEMA0MMPJ3QD8QJFRHWEE,267,2324539,2022-09-25 17:53:52 UTC,,,
0F4ACY0EC761Y01NDQ29SH32QV,300,2324539,2022-09-25 17:54:51 UTC,,,
0F4ACYJQC0WMNZCTT978KPF5MA,255,2324539,2022-09-25 17:55:51 UTC,,,
0F4ACZC1N3QVW9NXC3EA2FD59M,168,2324539,2022-09-25 17:57:14 UTC,,,
0F4ACZQEDVXZZHRFP5098J15P5,252,2324539,2022-09-25 17:57:51 UTC,,,
0F4AD0A6EM4HC6DEWXB4TXVXR4,240,2324539,2022-09-25 17:58:53 UTC,,,
0F4AD0W0KAM4X1EDWFFF73VZF2,189,2324539,2022-09-25 17:59:51 UTC,,,
0F4AD1E9H22CNBSPVVFRH45MDC,231,2324539,2022-09-25 18:00:51 UTC,,,
0F4AD20JJP85J24NDD7C4499W1,294,2324539,2022-09-25 18:01:51 UTC,,,
0F4AD2K0R8HJGPP4WDSJP2JAMQ,375,2324539,2022-09-25 18:02:51 UTC,,,
0F4AD359QKY8W27SYHD93M9M49,273,2324539,2022-09-25 18:03:51 UTC,,,
0F4AD3R1SEST4MH6GRPGQHN5CX,270,2324539,2022-09-25 18:04:52 UTC,,,
