id,value,feed_id,created_at,lat,lon,ele
0F3CMXGRGG1CXYPY2338F4GHT5,27.60174,2303967,2022-08-19 18:34:18 UTC,,,
0F3CMY31GWG3XS5EZQXDNR9VN5,27.60174,2303967,2022-08-19 18:35:17 UTC,,,
0F3CMYNAG9ZHQEZ87AG5B65AMP,27.60174,2303967,2022-08-19 18:36:17 UTC,,,
0F3CMZ7KN9GBFJBE47TBAQ29W8,27.52117,2303967,2022-08-19 18:37:17 UTC,,,
0F3CMZT1NN58ZKB4DYZTVNMD9H,27.36003,2303967,2022-08-19 18:38:18 UTC,,,
0F3CN0CAVSF30Z9426GXP7562E,27.68231,2303967,2022-08-19 18:39:18 UTC,,,
0F3CN0YKGJX88ZCXJA3NJYC68Q,27.60174,2303967,2022-08-19 18:40:17 UTC,,,
0F3CN1GWRMZ1WHYGGKT94NBPH4,27.52117,2303967,2022-08-19 18:41:17 UTC,,,
0F3CN236AG0GXHSAENJ2SH5P6G,27.36003,2303967,2022-08-19 18:42:17 UTC,,,
0F3CN2NKWKH1062SQ9VEK5DP6Q,27.52117,2303967,2022-08-19 18:43:18 UTC,,,
0F3CN37WP8AK4WVVBPZDRTNJZG,27.52117,2303967,2022-08-19 18:44:18 UTC,,,
0F3CN3T5KGM150R4G126YJ53AP,27.44061,2303967,2022-08-19 18:45:18 UTC,,,
0F3CN4CF51KDRK2JCTGM8DAVSD,27.44061,2303967,2022-08-19 18:46:17 UTC,,,
0F3CN4YR5T4M5JZBMVCMHAW2W4,27.1989,2303967,2022-08-19 18:47:17 UTC,,,
0F3CN5H1AWVKA66T11PCMYETRM,27.60174,2303967,2022-08-19 18:48:17 UTC,,,
0F3CN63EVAWDB9HJ6CN2F6EY54,27.1989,2303967,2022-08-19 18:49:18 UTC,,,
0F3CN6NRMYME77CAW7CDJXPM6W,27.11834,2303967,2022-08-19 18:50:18 UTC,,,
0F3CN781KCH8TF5EVTG0SBDSST,27.1989,2303967,2022-08-19 18:51:18 UTC,,,
0F3CN7TB45SRSJ97346K778175,27.1989,2303967,2022-08-19 18:52:18 UTC,,,
0F3CN8CM4AYR6TG7N5GZF1Q1QD,27.44061,2303967,2022-08-19 18:53:17 UTC,,,
0F3CN8Z1DSP8DQA3TMKP3HBR8J,27.11834,2303967,2022-08-19 18:54:18 UTC,,,
0F3CN9HAR191BZ2CX0CBC40W57,27.03777,2303967,2022-08-19 18:55:18 UTC,,,
0F3CNA50NZ6JB2Q1NZ0TDZP0JB,27.27947,2303967,2022-08-19 18:56:22 UTC,,,
0F3CNANWMNMB41749E2HD6AEB5,27.11834,2303967,2022-08-19 18:57:17 UTC,,,
0F3CNB85NX6WV1CXK5DW82SN4G,27.36003,2303967,2022-08-19 18:58:17 UTC,,,
0F3CNBTEXMV31GW5XVWY2NS2J6,27.36003,2303967,2022-08-19 18:59:17 UTC,,,
0F3CNCCXFTM9RCS632JT7N71TY,27.11834,2303967,2022-08-19 19:00:18 UTC,,,
0F3CNCZ5MA6N29Q5S7WZFYSZW3,27.27947,2303967,2022-08-19 19:01:18 UTC,,,
0F3CNDHEQMNC1KSZS4QWX16JQB,27.36003,2303967,2022-08-19 19:02:18 UTC,,,
0F3CNE3RDH6PT2SGKKKTKW8SCR,27.36003,2303967,2022-08-19 19:03:18 UTC,,,
0F3CNEPFH50ESQSA78DJKPAJRQ,27.1989,2303967,2022-08-19 19:04:19 UTC,,,
0F3CNF8ERQGG6YXA55KXVDJV08,27.1989,2303967,2022-08-19 19:05:18 UTC,,,
